Cara Pengadaan,Jenis Pengadaan,Kode RUP,Metode Pengadaan,Nama Instansi,Nama Paket,Nama Satuan Kerja,Produk Dalam Negeri,Sumber Dana,Tahun Anggaran,Total Nilai (Rp)
Penyedia,Barang,65337802,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,"001718 - Belanja Perjalanan Dinas Paket Meeting Luar Kota - Paket meeting, penginapan, tiket, dan transport - Diseminasi Informasi melalui Media Luar Ruang",DIREKTORAT JENDERAL KOMUNIKASI PUBLIK DAN MEDIA,Ya,APBN,2026,52050000
Penyedia,Barang,64569782,E-Purchasing,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Pengadaan Smartphone Balai Monitor Kelas I Samarinda,BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS I SAMARINDA,Ya,APBN,2026,60000000
Penyedia,Jasa Lainnya,63184088,Dikecualikan,KEMENTERIAN KOMUNIKASI DAN DIGITAL,001018 - Belanja Perjalanan Dinas Paket Meeting Luar Kota - Paket Meeting - Forum Sosialisasi dan Bimbingan Teknis,DIREKTORAT JENDERAL KOMUNIKASI PUBLIK DAN MEDIA,Ya,APBN,2026,21285000
Penyedia,Barang,62285311,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Bahan,BALAI PENGEMBANGAN SDM DAN PENELITIAN KOMUNIKASI DAN INFORMATIKA BANJARMASIN,Ya,APBN,2026,810000
Penyedia,Jasa Lainnya,62779886,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Sewa dalam kegiatan Digital Entrepreneurship Academy (DEA),BALAI BESAR PENGEMBANGAN SDM DAN PENELITIAN KOMUNIKASI DAN INFORMATIKA MAKASSAR,Ya,APBN,2026,410000
Penyedia,Jasa Konsultansi,65787970,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Jasa Konsultan,DIREKTORAT JENDERAL EKOSISTEM DIGITAL,Ya,APBN,2026,400000000
Penyedia,Jasa Lainnya,65695035,E-Purchasing,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Pemeliharaan Gedung,BALAI BESAR PENGUJIAN PERANGKAT TELEKOMUNIKASI DAN DIGITAL,Ya,APBN,2026,830145000
Swakelola,-,42917499,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Jasa Profesi Kegiatan Partisipasi Masyarakat dalam Pengawasan Isi Siaran,KOMISI PENYIARAN INDONESIA,Tidak,APBN,2026,11300000
Penyedia,Barang,65881688,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Konsumsi Kegiatan Pencegahan Masalah Isi Siaran Pada Lembaga Penyiaran Melalui Pembinaan Tematik,KOMISI PENYIARAN INDONESIA,Ya,APBN,2026,5920000
Penyedia,Barang,63495209,E-Purchasing,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Pengadaan Perangkat Pengolah Data dan Komunikasi Kantor Balai Monitor Spektrum Frekuensi Radio Kelas II Jayapura,BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS II JAYAPURA,Ya,APBN,2026,263550000
Penyedia,Jasa Lainnya,65168230,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Jasa Penyelenggaraan Kegiatan sidang JCC-23 Dit. Prestasi,DIREKTORAT JENDERAL INFRASTRUKTUR DIGITAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,65369225,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,000364 - Belanja Jasa Konsultan - Jasa Konsultan Pengadaan Barang dan Jasa - Monitoring dan Evaluasi,DIREKTORAT JENDERAL KOMUNIKASI PUBLIK DAN MEDIA,Ya,APBN,2026,154000000
Penyedia,Jasa Lainnya,62524099,E-Purchasing,KEMENTERIAN KOMUNIKASI DAN DIGITAL,OUTSOURCING PETUGAS KEBERSIHAN DAN PRAMUBAKTI LOKA MONITOR SPEKTRUM FREKUENSI RADIO KENDARI,LOKA MONITOR SPEKTRUM FREKUENSI RADIO KENDARI,Ya,APBN,2026,360000000
Penyedia,Jasa Lainnya,66705238,E-Purchasing,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Medical Check-up Pegawai gaji TP/PJLP Pusat (WA.4485.EBA.994.002.0A),BADAN PENGEMBANGAN SUMBER DAYA MANUSIA KOMUNIKASI DAN DIGITAL,Ya,APBN,2026,1151717000
Swakelola,-,43042567,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Perjalanan Dinas Biasa,DIREKTORAT JENDERAL EKOSISTEM DIGITAL,Tidak,APBN,2026,35556000
Penyedia,Jasa Lainnya,66727482,E-Purchasing,KEMENTERIAN KOMUNIKASI DAN DIGITAL,DNS Server Pemerintah,DIREKTORAT JENDERAL TEKNOLOGI PEMERINTAH DIGITAL,Ya,APBN,2026,200000000
Penyedia,Pekerjaan Konstruksi,66647926,E-Purchasing,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Pemeliharaan Gedung dan Bangunan Kantor,BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS I PEKANBARU,Ya,APBN,2026,373186000
Penyedia,Jasa Lainnya,62780170,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Sewa Kegiatan Fresh Graduate Academy (FGA) ,BALAI BESAR PENGEMBANGAN SDM DAN PENELITIAN KOMUNIKASI DAN INFORMATIKA MAKASSAR,Ya,APBN,2026,410000
Penyedia,Pekerjaan Konstruksi,63434609,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Pekerjaan Renovasi Gedung Kantor (Ruang Arsip dan Gudang) Loka Monitor SFR Mamuju,LOKA MONITOR SPEKTRUM FREKUENSI RADIO MAMUJU,Ya,APBN,2026,399261000
Swakelola,-,43368895,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Persiapan Penetapan Pemangku Jabatan Fungsional Pengelolaan Spektrum Frekuensi Radio Dit. Prestasi (PBO.404.402),DIREKTORAT JENDERAL INFRASTRUKTUR DIGITAL,Tidak,APBN,2026,298070000
Swakelola,-,43232993,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Pengelolaan Sistem Akuntansi Pemerintah,LOKA MONITOR SPEKTRUM FREKUENSI RADIO GORONTALO,Tidak,APBN,2026,39395000
Penyedia,Jasa Konsultansi,66166502,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Jasa Konsultan Pemeliharaan Aplikasi Geospasial Pos (Geopos),DIREKTORAT JENDERAL EKOSISTEM DIGITAL,Ya,APBN,2026,196200000
Penyedia,Jasa Lainnya,62243508,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Pengadaan Sewa Mesin Photo Copy,BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS I BANDUNG,Ya,APBN,2026,39600000
Penyedia,Barang,65510719,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,"Biaya Pulsa Pelayanan, Stasiun Transportable dan Layanan Mobile Balmon Manado 2026",BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS II MANADO,Ya,APBN,2026,6828000
Penyedia,Barang,65918152,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,000481 - Belanja Bahan  - Belanja Konsumsi Rapat (makan dan snack) - Akselerasi Investasi dan Perdagangan Global,DIREKTORAT JENDERAL KOMUNIKASI PUBLIK DAN MEDIA,Ya,APBN,2026,17157000
Penyedia,Barang,66087810,Dikecualikan,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Biaya Paket Kegiatan Rapat Pertemuan Full Board di Luar Kantor  Pejabat Eselon III ke bawah (D.K.I.  Jakarta) - Monitoring dan Evaluasi RB dan Pelayanan Publik,SEKRETARIAT JENDERAL KOMDIGI,Ya,APBN,2026,5985000
Penyedia,Jasa Lainnya,66128361,E-Purchasing,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Pengadaan Internet ,BALAI PENGEMBANGAN SDM DAN PENELITIAN KOMUNIKASI DAN INFORMATIKA BANDUNG,Ya,APBN,2026,146148000
Penyedia,Jasa Lainnya,65881705,E-Purchasing,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Penyelenggaraan Penguatan Kompetesi Startup,DIREKTORAT JENDERAL EKOSISTEM DIGITAL,Ya,APBN,2026,4810000000
Penyedia,Barang,66355304,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Bahan,SEKRETARIAT JENDERAL KOMDIGI,Ya,APBN,2026,63169000
Swakelola,-,42490034,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Operasional dan Pemeliharaan Kantor Balai Monitor SFR Kelas II Palangka Raya,BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS II PALANGKARAYA,Tidak,APBN,2026,1431867000
Swakelola,-,42573618,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,LAYANAN DUKUNGAN TEKNIS LOKA MONITOR SPEKTRUM FREKUENSI RADIO KENDARI,LOKA MONITOR SPEKTRUM FREKUENSI RADIO KENDARI,Tidak,APBN,2026,2000000
Penyedia,Jasa Lainnya,66470571,E-Purchasing,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Pemeliharaan  CCTV ( 215 Unit x 4 Kegiatan x 1 Tahun),SEKRETARIAT JENDERAL KOMDIGI,Ya,APBN,2026,541800000
Penyedia,Barang,66309821,E-Purchasing,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Smart TV Monitor Dit. Prestasi,DIREKTORAT JENDERAL INFRASTRUKTUR DIGITAL,Ya,APBN,2026,13000000
Swakelola,-,43030474,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Bahan Koordinasi Reformasi Birokrasi Dan Peningkatan Layanan Ekosistem Digital,DIREKTORAT JENDERAL EKOSISTEM DIGITAL,Tidak,APBN,2026,69584000
Swakelola,-,43295994,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Pemeliharaan dan Kalibrasi Alat Monitoring UPT,BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS II BATAM,Tidak,APBN,2026,21280269
Swakelola,-,43138311,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Blokir Anggaran Tahun 2026,LOKA MONITOR SPEKTRUM FREKUENSI RADIO MANOKWARI,Tidak,APBN,2026,704145000
Swakelola,-,43041649,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Perjalanan Dinas Dalam Kota,DIREKTORAT JENDERAL EKOSISTEM DIGITAL,Tidak,APBN,2026,14820000
Swakelola,-,41532224,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Pemeliharaan Peralatan dan Mesin Kantor Balai Monitor Spektrum Frekuensi Radio Kelas II Jayapura,BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS II JAYAPURA,Tidak,APBN,2026,36330000
Penyedia,Jasa Lainnya,65935446,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,1 Tenaga Kontrak Koordinator Umum dan Perlengkapan  Bulan Januari dan Februari 2026,DIREKTORAT JENDERAL PENGAWASAN RUANG DIGITAL,Ya,APBN,2026,16200000
Penyedia,Jasa Lainnya,62243507,E-Purchasing,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Pengadaan Sewa Internet Transportable,BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS I BANDUNG,Ya,APBN,2026,226800000
Penyedia,Jasa Lainnya,65935517,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,3 Tenaga Kontrak Junior Administrator Jaringan dan Security Operation Center  Bulan Januari dan Februari 2026,DIREKTORAT JENDERAL PENGAWASAN RUANG DIGITAL,Ya,APBN,2026,71280000
Penyedia,Barang,63933638,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Bahan dalam rangka mendukung Reviu Rencana Strategis Kemenkomdigi,SEKRETARIAT JENDERAL KOMDIGI,Ya,APBN,2026,5743000
Penyedia,Barang,65296751,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,PENGADAAN PAKAIAN SERAGAM TEKNIS DAN TENAGA HONORER,LOKA MONITOR SPEKTRUM FREKUENSI RADIO AMBON,Ya,APBN,2026,23504000
Penyedia,Jasa Lainnya,63184610,Dikecualikan,KEMENTERIAN KOMUNIKASI DAN DIGITAL,001554 - Belanja Perjalanan Dinas Paket Meeting Luar Kota - Transportasi Jakarta - Bandung PP - Kerjasama Pemberdayaan Media Lokal,DIREKTORAT JENDERAL KOMUNIKASI PUBLIK DAN MEDIA,Ya,APBN,2026,30000000
Penyedia,Jasa Konsultansi,64824888,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,001216 - Belanja Jasa Konsultan - Jasa Konsultan Penyusunan Naskah Hasil Uji Publik dan Harmonisasi - Pelaksanaan Koordinasi Kehumasan K/L,DIREKTORAT JENDERAL KOMUNIKASI PUBLIK DAN MEDIA,Ya,APBN,2026,69300000
Penyedia,Jasa Lainnya,63481950,Dikecualikan,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Langganan SIMS Sorong,LOKA MONITOR SPEKTRUM FREKUENSI RADIO MANOKWARI,Ya,APBN,2026,330000000
Penyedia,Barang,62609059,E-Purchasing,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Precision Air Conditioning,SEKRETARIAT JENDERAL KOMDIGI,Tidak,APBN,2026,925000000
Penyedia,Jasa Lainnya,66141143,Penunjukan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Penyediaan Jasa Lainnya Pendampingan Penyusunan Roadmap SIM Pelayanan Publik Bidang Penyiaran,DIREKTORAT JENDERAL EKOSISTEM DIGITAL,Ya,APBN,2026,200000000
Swakelola,-,42768052,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Penertiban frekuensi radio dan standar perangkat pos dan informatika luar kota trasnportasi darat,BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS II MANADO,Tidak,APBN,2026,81958000
Swakelola,-,43146708,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,PENINGKATAN SARANA PRASARANA PERKANTORAN LOKA MONITOR SPEKTRUM FREKUENSI RADIO KENDARI,LOKA MONITOR SPEKTRUM FREKUENSI RADIO KENDARI,Tidak,APBN,2026,51360000
Penyedia,Barang,64666931,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Barang Operasional Lainnya,BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS II PADANG,Ya,APBN,2026,36650000
Swakelola,-,41573066,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Barang Persediaan Barang Konsumsi,BALAI PENGEMBANGAN SDM DAN PENELITIAN KOMUNIKASI DAN INFORMATIKA JAKARTA,Tidak,APBN,2026,38573000
Penyedia,Jasa Lainnya,63976153,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,002.0A.000186-Belanja Keperluan Perkantoran-Jasa Cleaning Service Bulan Januari 2026-Operasional dan Pemeliharaan Kantor,MONUMEN PERS NASIONAL SURAKARTA,Ya,APBN,2026,33410000
Penyedia,Barang,66007964,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Bahan,SEKRETARIAT JENDERAL KOMDIGI,Ya,APBN,2026,13800000
Penyedia,Jasa Lainnya,66364494,E-Purchasing,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Pemeliharaan Firewall,DIREKTORAT JENDERAL PENGAWASAN RUANG DIGITAL,Tidak,APBN,2026,6000000000
Swakelola,-,43258692,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Pelaksanaan Kegiatan,BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS I PEKANBARU,Tidak,APBN,2026,67100000
Swakelola,-,43042963,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Perjalanan Dinas Paket Meeting Dalam Kota,DIREKTORAT JENDERAL EKOSISTEM DIGITAL,Tidak,APBN,2026,270720000
Penyedia,Jasa Lainnya,63606275,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Sewa web server dan maintenance,LOKA MONITOR SPEKTRUM FREKUENSI RADIO TERNATE,Ya,APBN,2026,77400000
Penyedia,Jasa Lainnya,63301504,Dikecualikan,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Biaya paket meeting di luar kantor - Penguatan Pengawasan Inspektorat I,INSPEKTORAT JENDERAL,Ya,APBN,2026,4024000
Penyedia,Barang,66088845,Dikecualikan,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Biaya Paket Kegiatan Rapat Pertemuan Full Board di Luar Kantor  Pejabat Eselon III ke bawah (Jawa  Barat) - Fasilitasi Dukungan Manajemen Biro,SEKRETARIAT JENDERAL KOMDIGI,Ya,APBN,2026,2355000
Penyedia,Jasa Lainnya,66364978,E-Purchasing,KEMENTERIAN KOMUNIKASI DAN DIGITAL,001646 - Belanja Jasa Lainnya - Produksi Video dan Audio Iklan Layanan Masyarakat - Produksi Konten,DIREKTORAT JENDERAL KOMUNIKASI PUBLIK DAN MEDIA,Ya,APBN,2026,918000000
Swakelola,-,41540010,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Keperluan Sehari-hari Perkantoran Kurang 40 Pegawai (Sulawesi Barat),LOKA MONITOR SPEKTRUM FREKUENSI RADIO MAMUJU,Tidak,APBN,2026,57060000
Penyedia,Barang,65903158,Dikecualikan,KEMENTERIAN KOMUNIKASI DAN DIGITAL,"000577 - Belanja Perjalanan Dinas Dalam Kota - Transport, Penginapan - Pengelolaan Krisis Komunikasi Nasional",DIREKTORAT JENDERAL KOMUNIKASI PUBLIK DAN MEDIA,Ya,APBN,2026,7200000
Swakelola,-,41996619,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,103.H  TINDAKLANJUT HASIL PENERTIBAN DALAM KOTA,LOKA MONITOR SPEKTRUM FREKUENSI RADIO MANOKWARI,Tidak,APBN,2026,8900000
Penyedia,Jasa Lainnya,66007561,Dikecualikan,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Biaya Penginapan Perjalanan Dinas Pejabat  Eselon IV/Golongan III  (SULAWESI  SELATAN),SEKRETARIAT JENDERAL KOMDIGI,Ya,APBN,2026,2400000
Penyedia,Jasa Konsultansi,63184118,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,001035 - Belanja Jasa Konsultan - Jasa Konsultansi Kajian Kebijakan Ekosistem Media - Identifikasi Masalah,DIREKTORAT JENDERAL KOMUNIKASI PUBLIK DAN MEDIA,Ya,APBN,2026,190067000
Swakelola,-,42530819,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Persiapan Kegiatan Penertiban Frekuensi Radio Dan Standar Perangkat Pos Dan Informatika Luar Kota Transportasi Darat Wilayah Sumatera Balmon SFR Kelas I Palembang,BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS I PALEMBANG,Tidak,APBN,2026,5250000
Penyedia,Jasa Lainnya,66560769,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Kontrak TP Ekodig Periode Feb 2026 (WA.4485.EBA.994.002.0A),BADAN PENGEMBANGAN SUMBER DAYA MANUSIA KOMUNIKASI DAN DIGITAL,Ya,APBN,2026,132360000
Penyedia,Barang,66536030,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,"Belanja Keperluan Perkantoran, Pembelian koran dan majalah Periode Jan-Feb (WA.4485.EBA.994.002.0A)",BADAN PENGEMBANGAN SUMBER DAYA MANUSIA KOMUNIKASI DAN DIGITAL,Ya,APBN,2026,13339593
Swakelola,-,41533092,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL," Pemantauan , Pengkuran dan Penanganan Gangguan Frekuensi Radio Luar Kota Transportasi Udara Balai Monitor Spektrum Frekuensi Radio Kelas II Jayapura",BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS II JAYAPURA,Tidak,APBN,2026,447100000
Penyedia,Jasa Lainnya,66494724,E-Purchasing,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Outsourcing Jasa Kebersihan (Cleaning Service) Gedung Komdigi,SEKRETARIAT JENDERAL KOMDIGI,Ya,APBN,2026,7723724000
Penyedia,Barang,65396200,Dikecualikan,KEMENTERIAN KOMUNIKASI DAN DIGITAL,005-Belanja perjalanan dinas dalam kota-dalam rangka undangan rapat konsultasi dengan satker lainnya,MUSEUM PENERANGAN DI JAKARTA,Ya,APBN,2026,10000000
Penyedia,Barang,62288624,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Pengadaan Pemeliharaan dan Operasional Kendaraan Dinas,BALAI PENGEMBANGAN SDM DAN PENELITIAN KOMUNIKASI DAN INFORMATIKA BANDUNG,Ya,APBN,2026,93420000
Penyedia,Jasa Lainnya,62090993,Dikecualikan,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Sewa Jaringan Internet 10 Mbps Balai Monitor SFR Kelas II Palangka Raya,BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS II PALANGKARAYA,Ya,APBN,2026,48000000
Swakelola,-,43024886,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Perjalanan Dinas Paket Meeting Dalam Kota,SEKRETARIAT KOMISI INFORMASI PUSAT,Tidak,APBN,2026,136100000
Penyedia,Jasa Lainnya,63567000,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Kalibrasi Alat Ukur di Laboratorium Kalibrasi Dalam Negeri,BALAI BESAR PENGUJIAN PERANGKAT TELEKOMUNIKASI DAN DIGITAL,Ya,APBN,2026,154877000
Swakelola,-,42882393,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Tenaga Pendukung Admintrasi,BALAI PENGEMBANGAN SDM DAN PENELITIAN KOMUNIKASI DAN INFORMATIKA JAKARTA,Tidak,APBN,2026,78000000
Penyedia,Barang,66446040,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Jasa Konsultan,DIREKTORAT JENDERAL INFRASTRUKTUR DIGITAL,Tidak,APBN,2026,105000000
Swakelola,-,43154416,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Perjalanan Dinas Paket Meeting Luar Kota,SEKRETARIAT KOMISI INFORMASI PUSAT,Tidak,APBN,2026,22277000
Swakelola,-,41468754,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Peningkatan Sarana Prasarana Perkantoran,BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS I SEMARANG,Tidak,APBN,2026,150720000
Swakelola,-,42914213,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Jasa Profesi Sosialisasi dan Koordinasi Regulasi Kebijakan Penyiaran,KOMISI PENYIARAN INDONESIA,Tidak,APBN,2026,36688000
Swakelola,-,43165412,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Pemeliharan Kendaraan,BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS II LAMPUNG,Tidak,APBN,2026,269730000
Swakelola,-,41538908,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,UJIAN NEGARA AMATIR RADIO DALAM KOTA MAMUJU,LOKA MONITOR SPEKTRUM FREKUENSI RADIO MAMUJU,Tidak,APBN,2026,3150000
Swakelola,-,42097759,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Rapat Dinas/ Koordinasi dengan Instansi Terkait Balai Monitor SFR Kelas II Bengkulu ,BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS II BENGKULU,Tidak,APBN,2026,64040000
Penyedia,Barang,62113782,E-Purchasing,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Pengadaan Meubelair Balmon Palu,BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS II PALU,Ya,APBN,2026,65792000
Penyedia,Barang,65373587,Dikecualikan,KEMENTERIAN KOMUNIKASI DAN DIGITAL,"002330 - Belanja Perjalanan Dinas Luar Kota - Penginapan, tiket, dan transport - Produksi Konten terkait Pengelolaan Komunikasi Publik Terkait Ketahanan Pangan",DIREKTORAT JENDERAL KOMUNIKASI PUBLIK DAN MEDIA,Ya,APBN,2026,29325000
Penyedia,Jasa Lainnya,66068758,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,1 Tenaga Kontrak Junior Analis Data (Penempatan Yogyakarta Eksisting) Bulan Maret s.d. Desember 2026,DIREKTORAT JENDERAL PENGAWASAN RUANG DIGITAL,Ya,APBN,2026,65250410
Swakelola,-,42971936,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Penatausahaan Barang Milik Negara di Lingkungan Kementerian Komdigi,SEKRETARIAT JENDERAL KOMDIGI,Tidak,APBN,2026,23568000
Penyedia,Jasa Lainnya,66409734,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Penghasilan PPPK Paruh Waktu,LOKA MONITOR SPEKTRUM FREKUENSI RADIO TERNATE,Ya,APBN,2026,7680000
Penyedia,Barang,62490687,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Iuran Tahunan Dewan Pers menjadi anggota GFMD,SEKRETARIAT DEWAN PERS,Ya,APBN,2026,4800000
Penyedia,Jasa Lainnya,65211177,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Pemeliharan Peralatan Monitoring dan Perangkat Pendukung,BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS I KUPANG,Ya,APBN,2026,90250000
Penyedia,Barang,66220918,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,002428 - Belanja Perjalanan Dinas Biasa - Akomodasi Transport dan Penginapan - Dukungan Diseminasi Informasi,DIREKTORAT JENDERAL KOMUNIKASI PUBLIK DAN MEDIA,Ya,APBN,2026,185528000
Swakelola,-,42930599,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,002476 - Belanja Perjalanan Dinas Biasa - Uang Harian - Supervisi Implementasi Konkuren Bidang Komunikasi Publik,DIREKTORAT JENDERAL KOMUNIKASI PUBLIK DAN MEDIA,Tidak,APBN,2026,22350000
Penyedia,Barang,63302175,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Belanja Bahan - Penguatan Pengawasan Inspektorat III,INSPEKTORAT JENDERAL,Ya,APBN,2026,34222000
Penyedia,Jasa Lainnya,62662442,E-Purchasing,KEMENTERIAN KOMUNIKASI DAN DIGITAL,SEWA JARINGAN INTERNET TRANSPORTABLE SITE BAU-BAU LOKA MONITOR SPEKTRUM FREKUENSI RADIO KENDARI,LOKA MONITOR SPEKTRUM FREKUENSI RADIO KENDARI,Ya,APBN,2026,90000000
Penyedia,Jasa Lainnya,66089875,Pengadaan Langsung,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Biaya Tiket Ekonomi Perjalanan Luar Negeri Singapura Pergi Pulang,SEKRETARIAT JENDERAL KOMDIGI,Ya,APBN,2026,12090000
Swakelola,-,43368853,-,KEMENTERIAN KOMUNIKASI DAN DIGITAL,Perumusan Rekomendasi Kebijakan SFR dalam Rangka Meningkatkan Kualitas Jaringan Broadband Dit. Prestasi (PBO.401.401),DIREKTORAT JENDERAL INFRASTRUKTUR DIGITAL,Tidak,APBN,2026,831928000
